Position,City,Population,Area,Density
388,Umuarama,111557,1234.537,90.3634317966979
389,União da Vitória,57517,719.99,79.8858317476632
390,Uniflor,2605,94.819,27.4733966820996
391,Uraí,11314,237.81,47.5757958033724
392,Ventania,11892,759.367,15.6604118956973
393,Vera Cruz do Oeste,8521,327.084,26.0514118697338
394,Verê,7257,312.418,23.2284951571292
395,Virmond,4023,243.173,16.5437774752954
396,Vitorino,6838,307.946,22.2051918193449
397,Wenceslau Braz,19414,397.917,48.7890690772196
398,Xambrê,5679,359.713,15.7875862145655
