Position,City,Population,Area,Density
49,Vila Bela da Santíssima Trindade,15983,13420436,1.19094491415927
50,Campinápolis,15830,5981707,2.64640177126696
51,Juruena,15370,2778986,5.53079432570009
52,Nobres,15338,3911.85,3.92090698774237
53,Guiratinga,15035,5044139,2.98068709050246
54,Nova Bandeirantes,14909,9593268,1.55411065342905
55,Feliz Natal,13857,11678999,1.18648867081845
56,Tapurah,13359,4489391,2.97568200230276
57,Nossa Senhora do Livramento,13231,5439889,2.43221874563985
58,Itiquira,13163,8659.91,1.51999270200268
59,Nova Canaã do Norte,12739,5955408,2.13906419173968
60,Porto Alegre do Norte,12347,3972255,3.10831001534393
61,Cláudia,12052,3849991,3.13039692820061
62,Porto Esperidião,11935,5810977,2.05387149183347
63,Alto Garças,11868,3865971,3.06986265546224
64,Nova Ubiratã,11694,12500114,0.935511468135411
65,São Félix do Araguaia,11615,16713475,0.694948237873931
66,Juscimeira,11275,2720481,4.144487684347
67,Alto Paraguai,11238,1844817,6.0916611241115
68,Vera,11216,2953978,3.7969138565013
69,Paranaíta,11193,4796013,2.33381352385825
70,Marcelândia,10700,12273552,0.871793267344286
71,Alto Taquari,10557,1440399,7.32921919551458
72,Carlinda,10413,2416144,4.30975968319769
73,Ribeirão Cascalheira,10081,11354805,0.887817976618709
74,Apiacás,9979,20493065,0.486945217809049
75,Terra Nova do Norte,9862,2432.07,4.05498197009132
76,Arenápolis,9714,415.58,23.3745608547091
77,Tabaporã,9565,8448004,1.13222010785033
78,Denise,9377,1278502,7.33436474874502
79,Nova Monte Verde,9078,5150562,1.76252610880133
80,Jauru,9006,1358411,6.62980497066057
81,Novo Mundo,8990,5791.05,1.55239550685972
82,Castanheira,8695,3909537,2.2240485254392
83,Barão de Melgaço,8563,11427.74,0.749317012812682
84,Nova Maringá,8428,11555987,0.729318923602112
85,Jangada,8366,1296747,6.45152832433775
86,Santa Terezinha,8281,6466.89,1.28052278606873
87,Dom Aquino,8199,2224269,3.68615486705969
88,Gaúcha do Norte,7513,16934298,0.443655827953423
89,Ipiranga do Norte,7395,3466697,2.13315441182197
90,Campos de Júlio,6710,6787282,0.98861370427809
91,Alto Boa Vista,6659,2240438,2.97218668849573
92,Itanhangá,6587,2898073,2.27288960630046
93,Pontal do Araguaia,6579,2736619,2.40406136184832
94,Nova Lacerda,6526,4793173,1.3615198116154
95,Bom Jesus do Araguaia,6452,4274218,1.50951589273172
96,Lambari d'Oeste,6059,1765077,3.43271143411874
97,Nortelândia,6056,1353604,4.47398205088046
98,Cocalinho,5691,16516319,0.344568302416537
99,São José do Xingu,5569,7459645,0.746550271494153
100,General Carneiro,5487,3710456,1.47879398111715
101,Porto dos Gaúchos,5429,6862118,0.791155150640079
102,Acorizal,5424,1014029,5.34895944790534
103,Novo São Joaquim,5199,5231297,0.993826196448032
104,Curvelândia,5192,359031,14.4611468090499
105,Rio Branco,5159,561641,9.18558296135788
106,Santo Antônio do Leste,5023,3404565,1.47537203724999
107,Canabrava do Norte,4761,3452684,1.3789272345804
108,São Pedro da Cipa,4674,344.05,13.5852347042581
109,Nova Guarita,4578,1114126,4.10905050236688
110,Santa Carmem,4486,3855.36,1.16357486719788
111,São José do Povo,4021,448285,8.96974023221834
112,Novo Horizonte do Norte,3985,898499,4.43517466352216
113,Conquista d'Oeste,3973,2684256,1.48011218006032
114,Rondolândia,3966,12670908,0.313000457425782
115,Nova Brasilândia,3928,3278861,1.19797698042095
116,Itaúba,3901,4529581,0.8612275616663
117,Tesouro,3786,4285.71,0.883400883400883
118,Nova Nazaré,3765,4037501,0.932507508976468
119,Nova Santa Helena,3699,2375578,1.55709473652307
120,Torixoréu,3672,2398.21,1.53114197672431
121,União do Sul,3562,4581.91,0.777405055970109
122,Figueirópolis d'Oeste,3537,888106,3.98263270375383
123,Salto do Céu,3437,1754501,1.95896155089111
124,Santa Rita do Trivelato,3330,4734.93,0.703283892264511
125,Nova Marilândia,3249,1936.42,1.67783848545254
126,Santo Afonso,3136,1174212,2.67072726219797
127,Vale de São Domingos,3128,1887669,1.65707017490884
128,Araguaiana,3119,6422966,0.485601200442288
129,Porto Estrela,3050,2057327,1.48250618399506
130,Glória d'Oeste,3045,833612,3.65277851086597
131,Indiavaí,2725,592639,4.59807741306259
132,Reserva do Cabaçal,2721,1342076,2.02745597119686
133,Planalto da Serra,2676,2442452,1.09562030287596
134,Novo Santo Antônio,2574,4393796,0.5858260146807
135,Santa Cruz do Xingu,2495,5651747,0.441456420466097
136,Ribeirãozinho,2388,625806,3.81587904238694
137,Luciara,2099,4243028,0.494693883707579
138,Serra Nova Dourada,1622,1500391,1.08105153923211
139,Ponte Branca,1602,686687,2.33294062651543
140,Araguainha,956,688326,1.38887678222238
