Position,City,Population,Area,Density
135,Jaraguá do Sul,177697,532.59,333.646895360409
136,Jardinópolis,1570,67495,23.2609822949848
137,Joaçaba,30118,232354,129.621181473097
138,Joinville,590466,1126106,524.343179061296
139,José Boiteux,5054,405519,12.4630411891921
140,Jupiá,2101,91645,22.9254187353374
141,Lacerdópolis,2246,68863,32.6154829153537
142,Lages,157544,2631504,59.8684250527455
143,Laguna,44982,336396,133.717404487568
144,Lajeado Grande,1427,65224,21.8784496504354
145,Laurentino,6970,79333,87.857512006353
146,Lauro Müller,14426,270508,53.3292915551481
147,Lebon Régis,12107,942302,12.8483225123156
148,Leoberto Leal,3365,291191,11.5559890243861
149,Lindóia do Sul,4563,188758,24.1738098517679
150,Lontras,10248,198397,51.6540068650232
151,Luiz Alves,12162,260079,46.7627144060074
152,Luzerna,5599,116832,47.9235141057245
153,Macieira,1775,259787,6.8325204879382
154,Mafra,56017,1404034,39.8971819770746
155,Major Gercino,3442,306058,11.2462343738768
156,Major Vieira,8103,523.27,15.4853135092782
157,Maracajá,7293,62902,115.942259387619
158,Maravilha,25762,170339,151.239586941335
159,Marema,1797,103989,17.2806739174336
160,Massaranduba,16916,374459,45.1745050860041
161,Matos Costa,2839,433073,6.55547679028709
162,Meleiro,7015,186439,37.6262477271386
163,Mirim Doce,2309,337318,6.84517280429743
164,Modelo,4209,92346,45.5785848872718
165,Mondaí,11742,200276,58.6290918532425
166,Monte Carlo,10874,162.8,66.7936117936118
167,Monte Castelo,8275,560743,14.7572060640971
168,Morro da Fumaça,17796,82818,214.880823009491
169,Morro Grande,2893,260315,11.1134586942742
170,Navegantes,81475,111461,730.973165501835
171,Nova Erechim,5019,65079,77.1216521458535
172,Nova Itaberaba,4331,137337,31.5355657980005
173,Nova Trento,12179,402118,30.2871296485111
174,Nova Veneza,15166,295.22,51.3718582751846
175,Novo Horizonte,2442,152494,16.0137448030742
176,Orleans,22311,549824,40.5784396461413
177,Otacílio Costa,18744,845361,22.1727758910099
178,Ouro,7295,213047,34.2412707055251
179,Ouro Verde,2217,189539,11.6968011860356
180,Paial,1505,86014,17.4971516264794
181,Painel,2359,738.56,3.19405329289428
182,Palhoça,171797,395133,434.782718730149
183,Palma Sola,7423,330627,22.4512819582188
184,Palmeira,2627,289096,9.08694689653264
185,Palmitos,16169,351051,46.0588347562035
186,Papanduva,19320,763553,25.3027622182088
187,Paraíso,4080,181243,22.5112142262046
188,Passo de Torres,8142,95114,85.602540109763
189,Passos Maia,4147,618663,6.70316472780819
190,Paulo Lopes,6692,450372,14.858827813452
191,Pedras Grandes,4107,171821,23.9027825469529
192,Penha,31764,58783,540.360308252386
193,Peritiba,2787,95639,29.140831669089
194,Pescaria Brava,9761,120.6,80.9369817578773
195,Petrolândia,6131,306153,20.0259347450458
196,Pinhalzinho,20313,128687,157.848112085914
197,Pinheiro Preto,3555,61147,58.1385840679019
198,Piratuba,4102,145976,28.1005096728229
199,Planalto Alegre,2659,62632,42.4543364414357
200,Pomerode,32334,214727,150.581901670493
201,Ponte Alta do Norte,3414,396882,8.60205300315963
202,Ponte Alta,4682,569154,8.22624456649694
203,Ponte Serrada,11593,562776,20.5996702062632
204,Porto Belo,16118,92762,173.756495116535
205,Porto União,33497,851239,0.039350875606028
206,Pouso Redondo,17453,359225,48.5851485837567
207,Praia Grande,7270,278576,26.097007638849
208,Presidente Castello Branco,1568,70211,22.3326829129339
209,Presidente Getúlio,17471,297.16,58.7932426975367
210,Presidente Nereu,2287,225743,10.1309896652388
211,Princesa,2924,85598,34.1596766279586
212,Quilombo,10201,279.2,36.5365329512894
213,Rancho Queimado,2748,286432,9.5939001228913
214,Rio das Antas,6205,314913,19.7038547154293
215,Rio do Campo,5940,502095,11.8304304962208
216,Rio do Oeste,7489,245057,30.5602370060843
217,Rio do Sul,71061,260.97,272.295666168525
218,Rio dos Cedros,11676,555473,21.0199235606411
219,Rio Fortuna,4611,303028,15.2164156447589
220,Rio Negrinho,41060,908391,45.2008000959939
221,Rio Rufino,2483,282571,8.78717207356735
222,Riqueza,4598,192977,23.8266736450458
223,Rodeio,11551,129643,89.0985244093395
224,Romelândia,4786,222897,21.4718008766381
225,Salete,7642,177988,42.9354787963233
226,Saltinho,3781,156.59,24.145858611661
227,Salto Veloso,4718,105058,44.9085267185745
228,Sangão,12678,82735,153.236236175742
229,Santa Cecília,16830,1145.81,14.6882991071818
230,Santa Helena,2223,81004,27.4430892301615
231,Santa Rosa de Lima,2142,202845,10.5597870295053
232,Santa Rosa do Sul,8358,150299,55.6091524228371
233,Santa Terezinha,8787,715504,12.2808537758
234,Santa Terezinha do Progresso,2428,119.26,20.3588797585108
235,Santiago do Sul,1260,73562,17.1284086892689
236,Santo Amaro da Imperatriz,21910,344049,63.6827893701188
237,São Bento do Sul,84507,495578,170.522097429668
238,São Bernardino,2336,150.06,15.567106490737
239,São Bonifácio,2838,458486,6.18993818786179
240,São Carlos,11281,162.12,69.5842585738959
241,São Cristóvão do Sul,5549,351288,15.7961558607183
242,São Domingos,9445,366787,25.7506400172307
243,São Francisco do Sul,42569,540.8,78.7148668639053
244,São João Batista,26260,220726,118.971031958174
245,São João do Itaperiú,3733,152014,24.5569487020932
246,São João do Oeste,6381,163747,38.9686528608158
247,São João do Sul,7297,184375,39.5769491525424
248,São Joaquim,26045,1885608,13.8125209481504
249,São José,246586,152387,1618.1564044177
250,São José do Cedro,13829,281.27,49.1662815088705
251,São José do Cerrito,8295,948714,8.7434147698885
252,São Lourenço do Oeste,24076,356316,67.5692362958722
253,São Ludgero,10993,107571,102.192970224317
254,São Martinho,3180,223889,14.2034668965425
255,São Miguel da Boa Vista,1820,72755,25.0154628547866
256,São Miguel do Oeste,40482,234396,172.707725387805
257,São Pedro de Alcântara,5139,140016,36.7029482344875
258,Saudades,9745,205781,47.3561699087865
259,Schroeder,21365,165108,129.400150204715
260,Seara,17541,309627,56.6520361596372
261,Serra Alta,3263,90564,36.0297690031359
262,Siderópolis,14007,262095,53.4424540719968
263,Sombrio,26626,142745,186.528424813479
264,Sul Brasil,2461,112959,21.7866659584451
265,Taió,17265,693025,24.9125211933191
266,Tangará,8676,390,22.2461538461538
267,Tigrinhos,1633,56962,28.66823496366
268,Tijucas,36170,276622,130.756049771891
269,Timbé do Sul,5379,330079,16.2960988127085
270,Timbó,42045,127251,0.33040997713181
271,Timbó Grande,9856,596942,16.5108167962717
272,Três Barras,19275,436877,44.1199696939871
273,Treviso,3929,156685,25.0757890034145
274,Treze de Maio,7081,159833,44.3024907246939
275,Treze Tílias,7840,186642,42.0055507334898
276,Trombudo Central,7360,109648,67.1238873486065
277,Tubarão,105686,300.3,351.934731934732
278,Tunápolis,4543,132939,34.173568328331
279,Turvo,11854,233941,50.6708956531775
280,União do Oeste,2464,92857,26.5354254391161
281,Urubici,10702,1019232,10.500062792377
282,Urupema,2472,350037,7.06211057688187
283,Urussanga,20223,240476,84.0957101748199
284,Vargeão,3573,165941,21.5317492361743
285,Vargem,2477,350606,7.06491046930172
286,Vargem Bonita,4492,299807,14.9829723788971
287,Vidal Ramos,6338,346932,18.268709718331
288,Videira,53065,377852,140.438584419296
289,Vitor Meireles,4979,371024,13.4196170598128
290,Witmarsum,3556,150798,23.5812146049682
291,Xanxerê,50982,381.41,133.667182297265
292,Xavantina,3933,215069,18.2871543551139
293,Xaxim,28706,294715,97.4025753694247
294,Zortéa,2981,190149,15.6771794750433
