Position,City,Population,Area,Density
822,Monjolos,2339,650.911,3.59342521481431
823,Casa Grande,2309,157.727,14.639218396343
824,Silveirânia,2287,157.456,14.5246926125394
825,Rochedo de Minas,2278,79.402,28.6894536661545
826,São Sebastião do Rio Verde,2239,90.848,24.6455618175414
827,Itambé do Mato Dentro,2224,380.34,5.84739969500973
828,Vargem Bonita,2211,409.888,5.39415645249434
829,Oliveira Fortes,2182,111.13,19.6346621074417
830,Aracitaba,2112,106.608,19.810895992796
831,Passa Vinte,2108,246.565,8.54946971386855
832,Água Comprida,2061,492.167,4.18760298841653
833,Senador Cortes,2048,98.336,20.8265538561666
834,Serranos,2026,213.173,9.50401786342548
835,Queluzito,1953,153.56,12.7181557697317
836,Douradoquara,1925,312.878,6.15255786600528
837,Tapiraí,1921,407.92,4.70925671700333
838,Olaria,1893,178.242,10.6203925000842
839,Seritinga,1870,114.769,16.2935984455733
840,Pedro Teixeira,1842,112.959,16.3068015828752
841,Santo Antônio do Rio Abaixo,1815,107.269,16.9200794264885
842,Consolação,1807,89.122,20.2755772985346
843,Passabém,1742,94.183,18.4959069046431
844,Senador José Bento,1703,93.892,18.1378605205981
845,Antônio Prado de Minas,1670,83.802,19.9279253478437
846,São Sebastião do Rio Preto,1591,128.002,12.4294932891674
847,Paiva,1580,58.419,27.0459953097451
848,Doresópolis,1526,152.912,9.97959610756513
849,Grupiara,1417,193.141,7.33660900585583
850,Cedro do Abaeté,1213,283.211,4.28302572993281
851,Serra da Saudade,815,335.659,2.42805942936135
